image,modality,mounting,content_type,code_type,uncertain,x_center,y_center,width,height,norm_area
Media (5).jpg,phone_photo,hung,flag,barcode,,0.726705,0.134848,0.063636,0.065657,0.00417815
Media (5).jpg,phone_photo,hung,flag,barcode,,0.97642,0.15202,0.047159,0.065657,0.0030963
Media (6).jpg,phone_photo,wall,flag,none,,0.138272,0.363636,0.09697,0.040404,0.00391797
Media (7).jpg,phone_photo,wall,flag,none,,0.491761,0.231313,0.065341,0.052525,0.00343205
Media (9).jpg,phone_photo,wall,flag,none,,0.257955,0.344444,0.040909,0.030303,0.00123967
Media.jpg,phone_photo,hung,unclear,,,0.254925,0.298485,0.108965,0.049495,0.00539323
Media.jpg,phone_photo,hung,unclear,,,0.509177,0.306061,0.095513,0.040404,0.0038591
Media.jpg,phone_photo,hung,unclear,,,0.789662,0.316667,0.104929,0.045455,0.00476952
Selected photo (10).jpg,phone_photo,hung,alphanumeric,none,,0.281818,0.316667,0.054545,0.063636,0.00347107
Selected photo (10).jpg,phone_photo,hung,alphanumeric,none,,0.46553,0.282323,0.073485,0.075758,0.00556703
Selected photo (10).jpg,phone_photo,hung,alphanumeric,none,,0.748485,0.189394,0.124242,0.116162,0.0144322
Selected photo (10).jpg,phone_photo,hung,alphanumeric,none,,0.949621,0.415152,0.07197,0.060606,0.0043618
Selected photo (10).jpg,phone_photo,hung,alphanumeric,none,,0.761364,0.433838,0.059091,0.053535,0.00316345
Selected photo (10).jpg,phone_photo,hung,alphanumeric,none,,0.601894,0.45,0.044697,0.039394,0.00176079
Selected photo (10).jpg,phone_photo,hung,alphanumeric,none,,0.505682,0.461616,0.034091,0.038384,0.00130854
Selected photo (10).jpg,phone_photo,hung,alphanumeric,none,,0.431439,0.470707,0.037121,0.030303,0.00112489
Selected photo (10).jpg,phone_photo,hung,alphanumeric,none,,0.368182,0.481818,0.025758,0.032323,0.00083257
Selected photo (10).jpg,phone_photo,hung,alphanumeric,none,,0.319318,0.486869,0.025,0.030303,0.00075758
Selected photo (10).jpg,phone_photo,hung,alphanumeric,none,,0.216667,0.492424,0.022727,0.019192,0.00043618
Selected photo (11).jpg,phone_photo,hung,flag,barcode,,0.249242,0.110606,0.145455,0.108081,0.01572084
Selected photo (11).jpg,phone_photo,hung,flag,barcode,,0.498485,0.191919,0.101515,0.080808,0.00820324
Selected photo (2).jpg,phone_photo,wall,alphanumeric,barcode,,0.076515,0.439899,0.062121,0.053535,0.00332568
Selected photo (2).jpg,phone_photo,wall,alphanumeric,barcode,,0.190909,0.442424,0.048485,0.044444,0.00215488
Selected photo (2).jpg,phone_photo,wall,alphanumeric,barcode,,0.277652,0.45202,0.041667,0.045455,0.00189394
Selected photo (2).jpg,phone_photo,wall,alphanumeric,barcode,,0.378409,0.459596,0.035606,0.044444,0.00158249
Selected photo (2).jpg,phone_photo,wall,alphanumeric,barcode,,0.456439,0.464646,0.034091,0.044444,0.00151515
Selected photo (2).jpg,phone_photo,wall,unclear,,,0.661364,0.478788,0.022727,0.036364,0.00082645
Selected photo (2).jpg,phone_photo,wall,unclear,,,0.748485,0.485354,0.022727,0.031313,0.00071166
Selected photo (2).jpg,phone_photo,wall,unclear,,,0.808712,0.486364,0.018939,0.037374,0.00070784
Selected photo (2).jpg,phone_photo,wall,unclear,,,0.87197,0.491414,0.027273,0.033333,0.00090909
Selected photo (3).jpg,phone_photo,wall,unclear,,,0.819529,0.431313,0.055219,0.038384,0.00211951
Selected photo (3).jpg,phone_photo,hung,flag,barcode,,0.767677,0.079798,0.142761,0.092929,0.01326667
Selected photo (4).jpg,phone_photo,wall,alphanumeric,barcode,,0.594318,0.377273,0.043182,0.045455,0.00196281
Selected photo (4).jpg,phone_photo,wall,alphanumeric,barcode,,0.69053,0.372222,0.049242,0.053535,0.00263621
Selected photo (4).jpg,phone_photo,wall,alphanumeric,barcode,,0.830303,0.366162,0.057576,0.045455,0.00261708
Selected photo (4).jpg,phone_photo,wall,alphanumeric,barcode,,0.969318,0.357576,0.059848,0.052525,0.00314356
Selected photo (5).jpg,phone_photo,wall,alphabetic,none,,0.821591,0.385859,0.02803,0.090909,0.00254821
Selected photo (5).jpg,phone_photo,wall,alphanumeric,barcode,,0.039773,0.470707,0.050758,0.052525,0.00266605
Selected photo (5).jpg,phone_photo,wall,alphanumeric,barcode,,0.140909,0.479293,0.045455,0.047475,0.00215794
Selected photo (5).jpg,phone_photo,wall,alphanumeric,barcode,,0.244318,0.488384,0.035606,0.043434,0.00154653
Selected photo (5).jpg,phone_photo,wall,alphanumeric,barcode,,0.320455,0.494949,0.033333,0.036364,0.00121212
Selected photo (5).jpg,phone_photo,wall,alphanumeric,barcode,,0.378409,0.5,0.029545,0.034343,0.00101469
Selected photo (5).jpg,phone_photo,wall,alphanumeric,barcode,,0.44053,0.505556,0.025,0.035354,0.00088384
Selected photo (5).jpg,phone_photo,wall,alphanumeric,barcode,,0.489773,0.510606,0.026515,0.041414,0.0010981
Selected photo (5).jpg,phone_photo,wall,alphanumeric,barcode,,0.529545,0.513636,0.022727,0.033333,0.00075758
Selected photo (5).jpg,phone_photo,wall,alphanumeric,barcode,,0.565152,0.517172,0.019697,0.030303,0.00059688
Selected photo (6).jpg,phone_photo,wall,alphanumeric,none,,0.166288,0.394949,0.035606,0.030303,0.00107897
Selected photo (6).jpg,phone_photo,hung,flag,barcode,,0.228788,0.122222,0.086364,0.062626,0.00540863
Selected photo (6).jpg,phone_photo,hung,flag,barcode,,0.505303,0.131313,0.116667,0.076768,0.00895623
Selected photo (6).jpg,phone_photo,hung,flag,barcode,,0.751515,0.137879,0.107576,0.063636,0.00684573
Selected photo (7).jpg,phone_photo,hung,flag,barcode,,0.115909,0.212626,0.060606,0.045455,0.00275482
Selected photo (7).jpg,phone_photo,hung,flag,barcode,,0.271212,0.168687,0.068182,0.052525,0.00358127
Selected photo (7).jpg,phone_photo,hung,flag,barcode,,0.506061,0.099495,0.136364,0.087879,0.01198347
Selected photo (7).jpg,phone_photo,wall,alphanumeric,none,,0.530303,0.469697,0.027273,0.036364,0.00099174
Selected photo (8).jpg,phone_photo,hung,alphanumeric,none,,0.035985,0.323232,0.07197,0.056566,0.00407101
Selected photo (8).jpg,phone_photo,wall,unclear,,,0.511364,0.410606,0.021212,0.043434,0.00092133
Selected photo (8).jpg,phone_photo,wall,unclear,,,0.564773,0.386364,0.038636,0.051515,0.00199036
Selected photo (8).jpg,phone_photo,wall,alphanumeric,barcode,,0.655303,0.355051,0.043939,0.071717,0.00315121
Selected photo (9).jpg,phone_photo,hung,alphanumeric,none,,0.062121,0.049495,0.069697,0.070707,0.00492807
Selected photo (9).jpg,phone_photo,hung,alphanumeric,none,,0.28447,0.034848,0.088636,0.069697,0.00617769
Selected photo (9).jpg,phone_photo,hung,alphanumeric,none,,0.132197,0.264646,0.02803,0.038384,0.00107591
Selected photo (9).jpg,phone_photo,hung,alphanumeric,none,,0.189394,0.257071,0.037879,0.035354,0.00133915
Selected photo (9).jpg,phone_photo,hung,alphanumeric,none,,0.261742,0.24899,0.038636,0.039394,0.00152204
Selected photo (9).jpg,phone_photo,hung,alphanumeric,none,,0.343561,0.24697,0.037121,0.035354,0.00131237
Selected photo (9).jpg,phone_photo,hung,alphanumeric,barcode,,0.444697,0.231313,0.04697,0.042424,0.00199265
Selected photo (9).jpg,phone_photo,hung,alphanumeric,barcode,,0.598106,0.224242,0.055303,0.052525,0.00290481
Selected photo (9).jpg,phone_photo,hung,alphanumeric,none,,0.772348,0.210101,0.067424,0.046465,0.00313284
clip_1.jpg,video_frame,hung,unclear,,,0.665503,0.116667,0.2828,0.116162,0.03285055
clip_10.jpg,video_frame,hung,unclear,,,0.482223,0.282828,0.035492,0.026263,0.0009321
clip_10.jpg,video_frame,hung,unclear,,,0.549348,0.284343,0.037035,0.029293,0.00108486
clip_10.jpg,video_frame,hung,unclear,,,0.749181,0.333333,0.038578,0.026263,0.00101315
clip_10.jpg,video_frame,hung,unclear,,,0.614159,0.282828,0.037035,0.034343,0.0012719
clip_11.jpg,video_frame,hung,unclear,,,0.411545,0.286869,0.043158,0.036364,0.00156939
clip_11.jpg,video_frame,hung,unclear,,,0.58726,0.25303,0.055489,0.043434,0.00241013
clip_11.jpg,video_frame,hung,unclear,,,0.805363,0.209596,0.066279,0.051515,0.00341436
clip_11.jpg,video_frame,hung,unclear,,,0.888597,0.194949,0.072444,0.054545,0.0039515
clip_11.jpg,video_frame,hung,unclear,,,0.645832,0.244949,0.049324,0.035354,0.00174377
clip_12.jpg,video_frame,hung,unclear,,,0.212848,0.171212,0.13985,0.053535,0.0074869
clip_12.jpg,video_frame,hung,unclear,,,0.575535,0.138384,0.087598,0.050505,0.00442415
clip_12.jpg,video_frame,hung,flag,none,,0.82373,0.118687,0.282773,0.134343,0.03798867
clip_14.jpg,video_frame,hung,unclear,,,0.735959,0.053535,0.081688,0.050505,0.00412563
clip_15.jpg,video_frame,hung,unclear,,,0.189471,0.115657,0.161089,0.053535,0.00862394
clip_15.jpg,video_frame,hung,unclear,,,0.544633,0.138889,0.079777,0.045455,0.00362624
clip_16.jpg,video_frame,hung,unclear,,,0.450292,0.20101,0.04274,0.032323,0.00138148
clip_16.jpg,video_frame,hung,unclear,,,0.725046,0.184848,0.04274,0.034343,0.00146782
clip_16.jpg,video_frame,hung,unclear,,,0.792972,0.180808,0.044266,0.036364,0.00160967
clip_16.jpg,video_frame,hung,unclear,,,0.570879,0.195455,0.045792,0.033333,0.00152641
clip_17.jpg,video_frame,hung,unclear,,,0.733671,0.094444,0.0742,0.043434,0.00322283
clip_2.jpg,video_frame,hung,unclear,,,0.769614,0.423737,0.116563,0.045455,0.00529831
clip_22.jpg,video_frame,wall,unclear,,,0.335791,0.243434,0.071182,0.032323,0.00230082
clip_22.jpg,video_frame,wall,unclear,,,0.768297,0.459091,0.097488,0.053535,0.00521905
clip_23.jpg,video_frame,wall,unclear,,,0.435651,0.506566,0.074153,0.039394,0.00292119
clip_24.jpg,video_frame,hung,alphabetic,none,,0.139436,0.254545,0.167323,0.082828,0.01385909
clip_3.jpg,phone_photo,wall,alphabetic,none,,0.471725,0.081818,0.088464,0.10404,0.00920384
clip_5.jpg,video_frame,hung,unclear,,,0.163218,0.083838,0.075096,0.060606,0.00455126
clip_5.jpg,video_frame,hung,unclear,,,0.517241,0.154545,0.0659,0.050505,0.0033283
clip_6.jpg,video_frame,hung,unclear,,,0.08577,0.132828,0.052075,0.033333,0.00173583
clip_7.jpg,video_frame,hung,unclear,,,0.265447,0.262121,0.076719,0.033333,0.00255729
clip_8.jpg,video_frame,wall,unclear,,,0.25652,0.20404,0.125956,0.082828,0.01043273
clip_9.jpg,video_frame,hung,unclear,,,0.79981,0.317172,0.039914,0.028283,0.00112887
clip_9.jpg,video_frame,hung,unclear,,,0.855843,0.315152,0.038379,0.020202,0.00077533
